Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['51%', '53%', '50%', '100%']  memcached=154.4%
[monitor] ['56%', '100%', '4%', '54%']  memcached=109.6%
[monitor] ['58%', '100%', '14%', '56%']  memcached=113.5%
[monitor] ['61%', '100%', '4%', '54%']  memcached=114.6%
[monitor] ['58%', '100%', '7%', '58%']  memcached=115.8%
[monitor] ['59%', '100%', '4%', '56%']  memcached=115.0%
[monitor] ['59%', '100%', '7%', '56%']  memcached=114.5%
[monitor] ['57%', '100%', '7%', '57%']  memcached=113.5%
[monitor] ['59%', '100%', '97%', '61%']  memcached=120.0%
[monitor] ['63%', '100%', '100%', '61%']  memcached=123.7%
[monitor] ['61%', '100%', '76%', '58%']  memcached=118.9%
[monitor] ['59%', '100%', '100%', '63%']  memcached=122.6%
[monitor] ['62%', '100%', '100%', '61%']  memcached=122.1%
[monitor] ['58%', '100%', '100%', '57%']  memcached=115.4%
[monitor] ['59%', '100%', '100%', '58%']  memcached=117.8%
[monitor] ['61%', '100%', '100%', '62%']  memcached=122.1%
[monitor] ['61%', '100%', '100%', '57%']  memcached=117.7%
[monitor] ['57%', '100%', '100%', '57%']  memcached=113.5%
[monitor] ['58%', '100%', '100%', '57%']  memcached=114.7%
[monitor] ['58%', '100%', '100%', '58%']  memcached=115.8%
[monitor] ['59%', '100%', '100%', '57%']  memcached=116.2%
[monitor] ['58%', '100%', '100%', '54%']  memcached=111.9%
[monitor] ['55%', '100%', '100%', '57%']  memcached=112.0%
[monitor] ['57%', '100%', '100%', '56%']  memcached=113.2%
[monitor] ['57%', '100%', '100%', '56%']  memcached=112.3%
[monitor] ['56%', '100%', '100%', '53%']  memcached=109.2%
[monitor] ['59%', '100%', '100%', '58%']  memcached=116.9%
[monitor] ['57%', '100%', '100%', '55%']  memcached=112.0%
[monitor] ['59%', '100%', '100%', '56%']  memcached=114.5%
[monitor] ['61%', '100%', '100%', '59%']  memcached=120.0%
[monitor] ['57%', '100%', '100%', '53%']  memcached=109.5%
[monitor] ['56%', '100%', '100%', '58%']  memcached=114.3%
[monitor] ['61%', '100%', '100%', '57%']  memcached=117.3%
[monitor] ['57%', '100%', '100%', '55%']  memcached=112.8%
[monitor] ['59%', '100%', '100%', '57%']  memcached=115.7%
[monitor] ['57%', '100%', '100%', '58%']  memcached=114.7%
[monitor] ['57%', '100%', '100%', '56%']  memcached=113.2%
[monitor] ['60%', '100%', '100%', '54%']  memcached=114.3%
[monitor] ['46%', '100%', '100%', '50%']  memcached=95.7%
[monitor] ['42%', '100%', '100%', '37%']  memcached=79.2%
[monitor] ['39%', '100%', '100%', '32%']  memcached=71.2%
[monitor] ['38%', '100%', '100%', '34%']  memcached=72.1%
[monitor] ['42%', '100%', '100%', '35%']  memcached=77.4%
[monitor] ['36%', '100%', '100%', '32%']  memcached=68.5%
[MEMCACHED] cores updated to: ['0']
[blackscholes] unpaused.
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['55%', '100%', '100%', '100%']  memcached=55.0%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['55%', '100%', '100%', '100%']  memcached=55.0%
[monitor] ['52%', '100%', '100%', '100%']  memcached=52.5%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['55%', '100%', '100%', '100%']  memcached=55.0%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['54%', '100%', '100%', '100%']  memcached=54.1%
[monitor] ['55%', '100%', '100%', '100%']  memcached=55.0%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['59%', '100%', '100%', '100%']  memcached=58.5%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['57%', '100%', '100%', '100%']  memcached=57.1%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['57%', '100%', '100%', '100%']  memcached=57.5%
[monitor] ['57%', '100%', '100%', '100%']  memcached=57.1%
[monitor] ['57%', '100%', '100%', '100%']  memcached=57.5%
[monitor] ['49%', '100%', '17%', '100%']  memcached=48.6%
[monitor] ['49%', '100%', '3%', '100%']  memcached=48.7%
[monitor] ['46%', '100%', '3%', '100%']  memcached=45.7%
[monitor] ['47%', '100%', '4%', '100%']  memcached=47.2%
[monitor] ['53%', '67%', '36%', '100%']  memcached=52.6%
[monitor] ['57%', '33%', '81%', '100%']  memcached=56.8%
[barnes] ended.
[blackscholes] cores updated to: [1, 2, 3]
[monitor] ['51%', '97%', '100%', '100%']  memcached=51.4%
[monitor] ['55%', '100%', '100%', '100%']  memcached=55.0%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.4%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.6%
[monitor] ['54%', '100%', '100%', '100%']  memcached=54.1%
[monitor] ['56%', '100%', '100%', '100%']  memcached=56.4%
[monitor] ['51%', '100%', '100%', '100%']  memcached=51.3%
[monitor] ['53%', '100%', '100%', '100%']  memcached=52.6%
[monitor] ['54%', '100%', '100%', '100%']  memcached=53.8%
[monitor] ['50%', '100%', '100%', '100%']  memcached=50.0%
[monitor] ['49%', '100%', '100%', '100%']  memcached=48.6%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.6%
[monitor] ['84%', '100%', '100%', '100%']  memcached=84.4%
[MEMCACHED] cores updated to: ['0', '1']
[blackscholes] cores updated to: [2, 3]
[monitor] ['100%', '94%', '100%', '100%']  memcached=193.8%
[MEMCACHED] cores updated to: ['0', '1', '2']
[blackscholes] cores updated to: [3]
[monitor] ['73%', '73%', '74%', '100%']  memcached=219.7%
[monitor] ['76%', '70%', '73%', '100%']  memcached=218.9%
[monitor] ['70%', '70%', '70%', '100%']  memcached=209.1%
[monitor] ['73%', '70%', '73%', '100%']  memcached=215.2%
[monitor] ['76%', '70%', '74%', '100%']  memcached=219.0%
[monitor] ['79%', '76%', '79%', '100%']  memcached=235.3%
[monitor] ['73%', '71%', '73%', '100%']  memcached=216.0%
[monitor] ['74%', '69%', '71%', '100%']  memcached=213.5%
[monitor] ['73%', '71%', '74%', '100%']  memcached=216.8%
[monitor] ['76%', '73%', '75%', '100%']  memcached=223.5%
[monitor] ['78%', '74%', '74%', '100%']  memcached=225.2%
[monitor] ['71%', '69%', '74%', '100%']  memcached=213.5%
[monitor] ['75%', '67%', '72%', '100%']  memcached=213.5%
[monitor] ['77%', '74%', '74%', '100%']  memcached=225.7%
[monitor] ['72%', '71%', '73%', '100%']  memcached=215.2%
[monitor] ['74%', '73%', '73%', '100%']  memcached=219.0%
[monitor] ['75%', '71%', '76%', '100%']  memcached=222.9%
[monitor] ['74%', '71%', '71%', '100%']  memcached=215.5%
[monitor] ['72%', '69%', '73%', '100%']  memcached=213.4%
[monitor] ['75%', '71%', '74%', '100%']  memcached=220.0%
[monitor] ['72%', '69%', '73%', '100%']  memcached=213.4%
[monitor] ['75%', '70%', '76%', '100%']  memcached=220.5%
[monitor] ['73%', '71%', '70%', '100%']  memcached=213.0%
[monitor] ['74%', '68%', '73%', '100%']  memcached=214.7%
[monitor] ['73%', '72%', '73%', '100%']  memcached=217.3%
[monitor] ['73%', '69%', '74%', '100%']  memcached=215.0%
[monitor] ['76%', '71%', '74%', '100%']  memcached=219.9%
[monitor] ['74%', '71%', '73%', '100%']  memcached=218.4%
[monitor] ['74%', '70%', '74%', '100%']  memcached=216.8%
[monitor] ['73%', '74%', '73%', '100%']  memcached=219.0%
[monitor] ['78%', '71%', '79%', '100%']  memcached=227.9%
[monitor] ['76%', '71%', '74%', '100%']  memcached=219.9%
[monitor] ['76%', '68%', '69%', '100%']  memcached=213.0%
[monitor] ['71%', '69%', '74%', '100%']  memcached=213.1%
[monitor] ['76%', '73%', '74%', '100%']  memcached=222.0%
[monitor] ['74%', '73%', '74%', '100%']  memcached=220.5%
[monitor] ['72%', '69%', '73%', '100%']  memcached=213.5%
[monitor] ['79%', '72%', '73%', '100%']  memcached=223.4%
[monitor] ['76%', '76%', '76%', '100%']  memcached=228.7%
[monitor] ['75%', '70%', '73%', '100%']  memcached=217.4%
[monitor] ['74%', '69%', '73%', '100%']  memcached=216.5%
[monitor] ['73%', '68%', '72%', '100%']  memcached=212.7%
[monitor] ['73%', '71%', '74%', '100%']  memcached=217.6%
[monitor] ['78%', '74%', '76%', '100%']  memcached=227.4%
[monitor] ['74%', '71%', '74%', '100%']  memcached=217.6%
[monitor] ['74%', '69%', '73%', '100%']  memcached=215.0%
[monitor] ['73%', '72%', '71%', '100%']  memcached=216.4%
[monitor] ['68%', '64%', '66%', '100%']  memcached=196.9%
[monitor] ['24%', '21%', '19%', '100%']  memcached=63.5%
[MEMCACHED] cores updated to: ['0', '2']
[blackscholes] cores updated to: [1, 3]
[monitor] ['26%', '97%', '29%', '100%']  memcached=55.0%
[MEMCACHED] cores updated to: ['0']
[blackscholes] cores updated to: [1, 2, 3]
[monitor] ['37%', '100%', '100%', '100%']  memcached=37.1%
[monitor] ['36%', '100%', '100%', '100%']  memcached=36.1%
[monitor] ['37%', '100%', '100%', '100%']  memcached=37.1%
[monitor] ['38%', '100%', '100%', '100%']  memcached=37.8%
[monitor] ['41%', '100%', '100%', '100%']  memcached=40.5%
[monitor] ['36%', '100%', '100%', '100%']  memcached=36.1%
[monitor] ['37%', '100%', '100%', '100%']  memcached=36.8%
[monitor] ['39%', '100%', '100%', '100%']  memcached=39.5%
[monitor] ['39%', '100%', '100%', '100%']  memcached=39.5%
[monitor] ['39%', '100%', '100%', '100%']  memcached=38.9%
[monitor] ['39%', '100%', '100%', '100%']  memcached=39.5%
[monitor] ['40%', '100%', '100%', '100%']  memcached=40.0%
[monitor] ['38%', '100%', '100%', '100%']  memcached=37.8%
[monitor] ['40%', '100%', '100%', '100%']  memcached=40.0%
[monitor] ['33%', '100%', '3%', '100%']  memcached=33.3%
[monitor] ['34%', '100%', '7%', '21%']  memcached=34.3%
[monitor] ['34%', '14%', '4%', '87%']  memcached=34.3%
[monitor] ['32%', '0%', '47%', '59%']  memcached=32.4%
[monitor] ['36%', '3%', '100%', '3%']  memcached=36.1%
[monitor] ['38%', '3%', '100%', '0%']  memcached=37.8%
[monitor] ['39%', '0%', '100%', '0%']  memcached=39.5%
[monitor] ['39%', '0%', '100%', '0%']  memcached=38.9%
[monitor] ['41%', '7%', '100%', '0%']  memcached=40.5%
[monitor] ['38%', '0%', '100%', '0%']  memcached=37.8%
[monitor] ['42%', '3%', '100%', '3%']  memcached=42.1%
[monitor] ['30%', '0%', '100%', '0%']  memcached=30.3%
[monitor] ['36%', '3%', '100%', '0%']  memcached=36.1%
[monitor] ['38%', '3%', '100%', '0%']  memcached=37.8%
[monitor] ['39%', '0%', '100%', '0%']  memcached=38.9%
[monitor] ['34%', '3%', '100%', '0%']  memcached=34.3%
[monitor] ['39%', '10%', '93%', '13%']  memcached=38.9%
[blackscholes] ended.
[canneal] started on cores: [1, 2, 3] with 3 threads.
[monitor] ['37%', '38%', '50%', '30%']  memcached=37.1%
[monitor] ['36%', '38%', '62%', '7%']  memcached=36.1%
[monitor] ['36%', '100%', '3%', '0%']  memcached=36.1%
[monitor] ['31%', '100%', '0%', '3%']  memcached=31.4%
[monitor] ['32%', '77%', '3%', '24%']  memcached=32.4%
[monitor] ['33%', '100%', '3%', '0%']  memcached=33.3%
[monitor] ['36%', '47%', '3%', '58%']  memcached=36.1%
[monitor] ['33%', '0%', '0%', '100%']  memcached=33.3%
[monitor] ['32%', '100%', '0%', '3%']  memcached=32.4%
[monitor] ['34%', '100%', '7%', '0%']  memcached=34.3%
[monitor] ['37%', '50%', '7%', '53%']  memcached=37.1%
[monitor] ['42%', '100%', '0%', '0%']  memcached=41.7%
[monitor] ['40%', '100%', '3%', '0%']  memcached=40.0%
[monitor] ['42%', '100%', '3%', '0%']  memcached=41.7%
[monitor] ['40%', '100%', '3%', '3%']  memcached=40.0%
[monitor] ['39%', '100%', '3%', '0%']  memcached=39.4%
[monitor] ['43%', '100%', '3%', '3%']  memcached=43.2%
[monitor] ['42%', '100%', '3%', '0%']  memcached=41.7%
[monitor] ['43%', '100%', '83%', '4%']  memcached=42.9%
[monitor] ['42%', '100%', '17%', '3%']  memcached=41.7%
[monitor] ['40%', '100%', '7%', '0%']  memcached=40.0%
[monitor] ['42%', '100%', '3%', '7%']  memcached=41.7%
[monitor] ['40%', '100%', '3%', '3%']  memcached=40.0%
[monitor] ['38%', '100%', '3%', '0%']  memcached=38.2%
[monitor] ['42%', '100%', '4%', '3%']  memcached=41.7%
[monitor] ['44%', '100%', '3%', '0%']  memcached=44.4%
[monitor] ['40%', '100%', '7%', '3%']  memcached=40.0%
[monitor] ['40%', '100%', '7%', '0%']  memcached=40.0%
[monitor] ['43%', '100%', '3%', '3%']  memcached=42.9%
[monitor] ['43%', '100%', '3%', '3%']  memcached=43.2%
[monitor] ['43%', '100%', '3%', '0%']  memcached=43.2%
[monitor] ['38%', '100%', '3%', '0%']  memcached=38.2%
[monitor] ['42%', '100%', '3%', '0%']  memcached=41.7%
[monitor] ['43%', '100%', '0%', '0%']  memcached=42.9%
[monitor] ['44%', '100%', '3%', '0%']  memcached=44.4%
[monitor] ['45%', '100%', '4%', '3%']  memcached=44.7%
[monitor] ['42%', '100%', '3%', '10%']  memcached=41.7%
[monitor] ['46%', '100%', '13%', '59%']  memcached=46.2%
[monitor] ['42%', '100%', '3%', '0%']  memcached=41.7%
[monitor] ['42%', '100%', '3%', '3%']  memcached=41.7%
[monitor] ['41%', '100%', '4%', '0%']  memcached=41.2%
[monitor] ['42%', '100%', '3%', '0%']  memcached=41.7%
[monitor] ['36%', '100%', '7%', '0%']  memcached=36.4%
[monitor] ['39%', '100%', '3%', '3%']  memcached=39.4%
[monitor] ['43%', '100%', '3%', '3%']  memcached=43.2%
[monitor] ['42%', '100%', '0%', '0%']  memcached=41.7%
[monitor] ['40%', '100%', '7%', '0%']  memcached=40.0%
[monitor] ['44%', '100%', '4%', '3%']  memcached=44.4%
[monitor] ['41%', '100%', '0%', '3%']  memcached=41.2%
[monitor] ['42%', '100%', '3%', '0%']  memcached=41.7%
[monitor] ['42%', '100%', '7%', '0%']  memcached=41.7%
[monitor] ['42%', '100%', '7%', '3%']  memcached=41.7%
[monitor] ['40%', '100%', '3%', '0%']  memcached=40.0%
[monitor] ['41%', '100%', '0%', '3%']  memcached=41.2%
[monitor] ['42%', '100%', '7%', '3%']  memcached=41.7%
[monitor] ['40%', '100%', '3%', '3%']  memcached=40.0%
[monitor] ['42%', '100%', '3%', '3%']  memcached=41.7%
[monitor] ['43%', '100%', '0%', '0%']  memcached=42.9%
[monitor] ['42%', '83%', '3%', '21%']  memcached=41.7%
[monitor] ['41%', '97%', '3%', '0%']  memcached=41.2%
[monitor] ['87%', '100%', '4%', '11%']  memcached=87.1%
[MEMCACHED] cores updated to: ['0', '1']
[canneal] cores updated to: [2, 3]
[monitor] ['84%', '85%', '100%', '8%']  memcached=169.2%
[MEMCACHED] cores updated to: ['0', '1', '2']
[canneal] cores updated to: [3]
[monitor] ['71%', '73%', '71%', '100%']  memcached=213.9%
[monitor] ['70%', '70%', '71%', '100%']  memcached=210.0%
[monitor] ['71%', '74%', '66%', '100%']  memcached=210.6%
[monitor] ['68%', '68%', '67%', '100%']  memcached=202.0%
[monitor] ['68%', '68%', '66%', '100%']  memcached=201.0%
[monitor] ['68%', '70%', '69%', '100%']  memcached=205.9%
[monitor] ['68%', '69%', '68%', '100%']  memcached=203.9%
[monitor] ['71%', '71%', '69%', '100%']  memcached=211.6%
[monitor] ['69%', '74%', '71%', '100%']  memcached=213.6%
[monitor] ['69%', '71%', '69%', '100%']  memcached=209.4%
[monitor] ['71%', '74%', '69%', '100%']  memcached=212.7%
[monitor] ['70%', '73%', '71%', '100%']  memcached=213.0%
[monitor] ['69%', '71%', '71%', '100%']  memcached=209.9%
[monitor] ['71%', '74%', '68%', '100%']  memcached=213.4%
[monitor] ['71%', '74%', '71%', '100%']  memcached=214.7%
[monitor] ['73%', '74%', '73%', '100%']  memcached=219.7%
[monitor] ['74%', '74%', '71%', '100%']  memcached=218.4%
[monitor] ['67%', '70%', '65%', '100%']  memcached=200.9%
[monitor] ['70%', '71%', '71%', '100%']  memcached=210.9%
[monitor] ['68%', '70%', '69%', '100%']  memcached=205.9%
[monitor] ['67%', '71%', '71%', '100%']  memcached=209.5%
[monitor] ['70%', '69%', '66%', '100%']  memcached=204.9%
[monitor] ['71%', '72%', '74%', '100%']  memcached=216.0%
[monitor] ['71%', '74%', '68%', '100%']  memcached=211.9%
[monitor] ['71%', '71%', '68%', '100%']  memcached=208.8%
[monitor] ['71%', '74%', '71%', '100%']  memcached=216.3%
[monitor] ['67%', '72%', '69%', '100%']  memcached=207.5%
[monitor] ['71%', '71%', '68%', '100%']  memcached=209.7%
[monitor] ['69%', '72%', '69%', '100%']  memcached=209.4%
[monitor] ['73%', '72%', '71%', '100%']  memcached=216.4%
[monitor] ['71%', '74%', '71%', '100%']  memcached=215.5%
[monitor] ['71%', '74%', '71%', '100%']  memcached=216.3%
[monitor] ['69%', '69%', '69%', '100%']  memcached=206.6%
[monitor] ['71%', '74%', '71%', '100%']  memcached=215.5%
[monitor] ['71%', '73%', '71%', '100%']  memcached=213.9%
[monitor] ['71%', '75%', '70%', '100%']  memcached=215.3%
[monitor] ['70%', '70%', '69%', '100%']  memcached=208.0%
[monitor] ['71%', '71%', '68%', '100%']  memcached=208.8%
[monitor] ['71%', '74%', '73%', '100%']  memcached=216.8%
[monitor] ['71%', '74%', '69%', '100%']  memcached=215.2%
[monitor] ['70%', '74%', '71%', '100%']  memcached=213.8%
[monitor] ['69%', '72%', '68%', '100%']  memcached=208.4%
[monitor] ['74%', '73%', '72%', '100%']  memcached=218.5%
[monitor] ['69%', '72%', '71%', '100%']  memcached=212.4%
[monitor] ['71%', '74%', '71%', '100%']  memcached=214.7%
[monitor] ['75%', '74%', '70%', '100%']  memcached=219.0%
[monitor] ['71%', '74%', '69%', '100%']  memcached=213.6%
[monitor] ['55%', '58%', '56%', '100%']  memcached=168.0%
[monitor] ['21%', '15%', '16%', '100%']  memcached=51.4%
[MEMCACHED] cores updated to: ['0', '2']
[canneal] cores updated to: [1, 3]
[monitor] ['24%', '3%', '21%', '100%']  memcached=44.7%
[MEMCACHED] cores updated to: ['0']
[canneal] cores updated to: [1, 2, 3]
[monitor] ['28%', '100%', '0%', '0%']  memcached=27.8%
[monitor] ['29%', '100%', '3%', '0%']  memcached=28.6%
[monitor] ['29%', '100%', '3%', '0%']  memcached=28.6%
[monitor] ['19%', '100%', '3%', '0%']  memcached=18.8%
[monitor] ['28%', '100%', '0%', '0%']  memcached=27.8%
[monitor] ['29%', '100%', '10%', '6%']  memcached=28.6%
[monitor] ['29%', '100%', '0%', '0%']  memcached=28.6%
[monitor] ['24%', '100%', '3%', '0%']  memcached=23.5%
[monitor] ['29%', '100%', '10%', '10%']  memcached=28.6%
[monitor] ['32%', '94%', '90%', '97%']  memcached=32.5%
[monitor] ['31%', '97%', '94%', '100%']  memcached=30.6%
[monitor] ['36%', '100%', '97%', '97%']  memcached=35.9%
[monitor] ['29%', '100%', '87%', '100%']  memcached=28.6%
[monitor] ['33%', '97%', '93%', '100%']  memcached=33.3%
[monitor] ['32%', '100%', '94%', '97%']  memcached=32.4%
[monitor] ['32%', '97%', '97%', '97%']  memcached=32.4%
[monitor] ['31%', '100%', '93%', '97%']  memcached=30.6%
[monitor] ['32%', '97%', '97%', '97%']  memcached=32.4%
[monitor] ['37%', '97%', '100%', '97%']  memcached=36.8%
[monitor] ['31%', '100%', '97%', '100%']  memcached=30.6%
[monitor] ['32%', '100%', '93%', '100%']  memcached=32.4%
[monitor] ['36%', '100%', '93%', '97%']  memcached=35.9%
[monitor] ['37%', '97%', '97%', '97%']  memcached=36.8%
[monitor] ['31%', '100%', '94%', '100%']  memcached=30.6%
[monitor] ['32%', '97%', '93%', '100%']  memcached=32.4%
[monitor] ['33%', '100%', '97%', '97%']  memcached=33.3%
[monitor] ['29%', '100%', '94%', '100%']  memcached=28.6%
[monitor] ['34%', '100%', '93%', '100%']  memcached=34.2%
[monitor] ['31%', '100%', '93%', '97%']  memcached=31.4%
[monitor] ['38%', '97%', '94%', '100%']  memcached=38.5%
[monitor] ['33%', '100%', '93%', '100%']  memcached=33.3%
[monitor] ['34%', '100%', '93%', '100%']  memcached=34.2%
[monitor] ['29%', '100%', '91%', '97%']  memcached=28.6%
[monitor] ['31%', '97%', '93%', '100%']  memcached=30.6%
[monitor] ['38%', '100%', '93%', '97%']  memcached=37.8%
[monitor] ['31%', '100%', '93%', '100%']  memcached=30.6%
[monitor] ['38%', '97%', '94%', '97%']  memcached=37.5%
[monitor] ['34%', '100%', '97%', '97%']  memcached=34.2%
[monitor] ['37%', '100%', '93%', '100%']  memcached=36.8%
[monitor] ['31%', '97%', '94%', '97%']  memcached=31.4%
[monitor] ['34%', '100%', '97%', '100%']  memcached=34.2%
[monitor] ['32%', '100%', '94%', '97%']  memcached=32.4%
[monitor] ['34%', '97%', '90%', '100%']  memcached=34.2%
[monitor] ['35%', '100%', '93%', '100%']  memcached=35.1%
[monitor] ['32%', '100%', '93%', '97%']  memcached=32.4%
[monitor] ['34%', '100%', '93%', '100%']  memcached=34.2%
[monitor] ['33%', '100%', '90%', '100%']  memcached=33.3%
[monitor] ['71%', '97%', '97%', '97%']  memcached=71.4%
[monitor] ['94%', '100%', '100%', '93%']  memcached=93.8%
[MEMCACHED] cores updated to: ['0', '1', '3']
[canneal] cores updated to: [2]
[monitor] ['56%', '51%', '100%', '49%']  memcached=155.6%
