Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['60%', '64%', '57%', '100%']  memcached=181.3%
[monitor] ['76%', '100%', '100%', '83%']  memcached=158.5%
[monitor] ['78%', '100%', '100%', '78%']  memcached=156.2%
[monitor] ['78%', '100%', '100%', '78%']  memcached=156.2%
[monitor] ['74%', '100%', '100%', '81%']  memcached=154.8%
[monitor] ['76%', '100%', '100%', '78%']  memcached=154.1%
[monitor] ['79%', '100%', '100%', '77%']  memcached=155.9%
[monitor] ['75%', '100%', '100%', '81%']  memcached=155.6%
[monitor] ['78%', '100%', '100%', '78%']  memcached=156.8%
[monitor] ['79%', '100%', '100%', '76%']  memcached=154.6%
[monitor] ['80%', '100%', '100%', '81%']  memcached=160.6%
[MEMCACHED] cores updated to: ['0', '2', '3']
[barnes] paused.
[blackscholes] unpaused.
[monitor] ['68%', '100%', '68%', '64%']  memcached=200.8%
[monitor] ['67%', '100%', '68%', '64%']  memcached=200.0%
[monitor] ['68%', '100%', '68%', '65%']  memcached=201.6%
[monitor] ['67%', '100%', '68%', '65%']  memcached=200.0%
[monitor] ['69%', '100%', '70%', '68%']  memcached=206.5%
[monitor] ['69%', '100%', '70%', '66%']  memcached=205.1%
[monitor] ['68%', '100%', '72%', '68%']  memcached=207.6%
[monitor] ['67%', '100%', '68%', '65%']  memcached=200.0%
[monitor] ['69%', '100%', '70%', '67%']  memcached=205.9%
[monitor] ['69%', '100%', '69%', '66%']  memcached=203.9%
[monitor] ['68%', '100%', '69%', '64%']  memcached=200.8%
[monitor] ['68%', '100%', '68%', '65%']  memcached=201.6%
[monitor] ['70%', '100%', '71%', '68%']  memcached=208.6%
[monitor] ['70%', '100%', '71%', '64%']  memcached=204.8%
[monitor] ['68%', '100%', '70%', '67%']  memcached=205.5%
[monitor] ['70%', '100%', '69%', '65%']  memcached=204.2%
[monitor] ['66%', '100%', '68%', '66%']  memcached=200.0%
[monitor] ['69%', '100%', '69%', '66%']  memcached=204.3%
[monitor] ['68%', '100%', '68%', '65%']  memcached=201.6%
[monitor] ['68%', '100%', '70%', '65%']  memcached=202.5%
[monitor] ['62%', '100%', '66%', '62%']  memcached=190.9%
[monitor] ['55%', '100%', '56%', '51%']  memcached=163.0%
[monitor] ['57%', '100%', '60%', '56%']  memcached=173.7%
[monitor] ['61%', '100%', '60%', '53%']  memcached=173.6%
[monitor] ['55%', '100%', '60%', '54%']  memcached=168.4%
[monitor] ['59%', '100%', '59%', '54%']  memcached=170.9%
[monitor] ['56%', '100%', '59%', '52%']  memcached=167.1%
[monitor] ['59%', '100%', '60%', '55%']  memcached=173.1%
[monitor] ['57%', '100%', '57%', '53%']  memcached=167.3%
[monitor] ['55%', '100%', '60%', '52%']  memcached=167.0%
[monitor] ['56%', '100%', '59%', '55%']  memcached=169.9%
[monitor] ['60%', '100%', '60%', '54%']  memcached=172.9%
[monitor] ['57%', '100%', '57%', '56%']  memcached=171.1%
[monitor] ['59%', '100%', '59%', '52%']  memcached=169.6%
[monitor] ['55%', '100%', '61%', '55%']  memcached=171.4%
[monitor] ['57%', '100%', '60%', '51%']  memcached=168.4%
[monitor] ['57%', '100%', '57%', '52%']  memcached=167.1%
[monitor] ['61%', '100%', '62%', '57%']  memcached=180.4%
[monitor] ['63%', '100%', '64%', '57%']  memcached=185.2%
[monitor] ['61%', '100%', '63%', '59%']  memcached=183.4%
[monitor] ['62%', '100%', '63%', '59%']  memcached=183.2%
[monitor] ['63%', '100%', '63%', '60%']  memcached=185.1%
[monitor] ['62%', '100%', '62%', '59%']  memcached=184.0%
[monitor] ['61%', '100%', '64%', '57%']  memcached=182.8%
[monitor] ['61%', '100%', '61%', '57%']  memcached=179.5%
[monitor] ['62%', '100%', '65%', '61%']  memcached=187.9%
[monitor] ['67%', '100%', '67%', '64%']  memcached=197.6%
[monitor] ['64%', '100%', '67%', '64%']  memcached=196.0%
[monitor] ['65%', '100%', '65%', '63%']  memcached=193.5%
[monitor] ['65%', '100%', '67%', '61%']  memcached=192.8%
[monitor] ['64%', '100%', '67%', '64%']  memcached=195.2%
[monitor] ['63%', '100%', '64%', '57%']  memcached=185.2%
[monitor] ['62%', '100%', '61%', '59%']  memcached=181.9%
[monitor] ['60%', '100%', '63%', '57%']  memcached=180.3%
[monitor] ['43%', '100%', '44%', '40%']  memcached=127.7%
[MEMCACHED] cores updated to: ['0', '3']
[barnes] unpaused.
[blackscholes] paused.
[monitor] ['55%', '100%', '100%', '59%']  memcached=113.5%
[monitor] ['59%', '100%', '100%', '59%']  memcached=117.1%
[monitor] ['57%', '100%', '100%', '58%']  memcached=115.3%
[monitor] ['59%', '100%', '100%', '58%']  memcached=116.7%
[monitor] ['57%', '100%', '100%', '60%']  memcached=116.7%
[monitor] ['57%', '100%', '100%', '56%']  memcached=113.2%
[monitor] ['56%', '100%', '100%', '56%']  memcached=112.2%
[monitor] ['57%', '100%', '100%', '55%']  memcached=112.1%
[monitor] ['57%', '100%', '100%', '56%']  memcached=113.0%
[monitor] ['60%', '100%', '100%', '56%']  memcached=115.6%
[monitor] ['55%', '100%', '100%', '60%']  memcached=114.5%
[monitor] ['57%', '100%', '100%', '58%']  memcached=115.3%
[monitor] ['57%', '100%', '100%', '55%']  memcached=112.1%
[monitor] ['56%', '100%', '100%', '57%']  memcached=113.2%
[monitor] ['56%', '100%', '100%', '56%']  memcached=112.2%
[monitor] ['72%', '100%', '100%', '74%']  memcached=145.5%
[monitor] ['81%', '100%', '100%', '83%']  memcached=163.9%
[MEMCACHED] cores updated to: ['0', '2', '3']
[barnes] paused.
[blackscholes] unpaused.
[monitor] ['72%', '100%', '72%', '68%']  memcached=212.7%
[monitor] ['70%', '100%', '72%', '68%']  memcached=209.3%
[monitor] ['70%', '100%', '72%', '66%']  memcached=208.4%
[monitor] ['70%', '100%', '69%', '67%']  memcached=205.9%
[monitor] ['70%', '100%', '72%', '68%']  memcached=210.0%
[monitor] ['70%', '100%', '72%', '68%']  memcached=210.0%
[monitor] ['72%', '100%', '71%', '69%']  memcached=212.1%
[monitor] ['72%', '100%', '74%', '69%']  memcached=216.1%
[monitor] ['70%', '100%', '70%', '64%']  memcached=204.1%
[monitor] ['68%', '100%', '72%', '68%']  memcached=208.5%
[monitor] ['70%', '100%', '71%', '67%']  memcached=207.4%
[monitor] ['72%', '100%', '72%', '66%']  memcached=209.4%
[monitor] ['70%', '100%', '72%', '68%']  memcached=209.3%
[monitor] ['72%', '100%', '72%', '69%']  memcached=214.2%
[monitor] ['65%', '100%', '65%', '62%']  memcached=191.5%
[monitor] ['49%', '100%', '51%', '46%']  memcached=145.9%
[monitor] ['52%', '100%', '54%', '47%']  memcached=153.5%
[monitor] ['53%', '100%', '53%', '49%']  memcached=153.9%
[monitor] ['47%', '100%', '54%', '44%']  memcached=145.5%
[monitor] ['52%', '100%', '54%', '47%']  memcached=153.5%
[monitor] ['50%', '100%', '51%', '44%']  memcached=145.7%
[monitor] ['49%', '100%', '51%', '47%']  memcached=147.4%
[monitor] ['54%', '100%', '54%', '46%']  memcached=153.3%
[monitor] ['50%', '100%', '52%', '46%']  memcached=148.4%
[monitor] ['49%', '100%', '54%', '46%']  memcached=148.3%
[monitor] ['50%', '100%', '51%', '49%']  memcached=150.0%
[monitor] ['52%', '100%', '50%', '46%']  memcached=148.4%
[monitor] ['53%', '100%', '55%', '49%']  memcached=156.3%
[monitor] ['52%', '100%', '52%', '44%']  memcached=149.3%
[monitor] ['54%', '100%', '55%', '49%']  memcached=157.5%
[monitor] ['51%', '100%', '51%', '47%']  memcached=149.9%
[monitor] ['55%', '100%', '56%', '53%']  memcached=163.7%
[monitor] ['61%', '100%', '61%', '54%']  memcached=175.8%
[monitor] ['60%', '100%', '60%', '55%']  memcached=174.0%
[monitor] ['59%', '100%', '59%', '56%']  memcached=173.5%
[monitor] ['59%', '100%', '59%', '52%']  memcached=169.6%
[monitor] ['59%', '100%', '61%', '57%']  memcached=177.0%
[monitor] ['56%', '100%', '60%', '54%']  memcached=169.8%
[monitor] ['59%', '100%', '60%', '55%']  memcached=173.1%
[monitor] ['58%', '100%', '59%', '54%']  memcached=170.5%
[monitor] ['57%', '100%', '60%', '55%']  memcached=172.5%
[monitor] ['57%', '100%', '60%', '54%']  memcached=170.5%
[monitor] ['60%', '100%', '60%', '55%']  memcached=174.0%
[monitor] ['57%', '100%', '60%', '54%']  memcached=170.9%
[monitor] ['57%', '100%', '57%', '51%']  memcached=165.9%
[monitor] ['60%', '100%', '60%', '54%']  memcached=172.9%
[monitor] ['57%', '100%', '61%', '56%']  memcached=174.9%
[monitor] ['59%', '100%', '57%', '55%']  memcached=170.7%
[monitor] ['50%', '100%', '54%', '45%']  memcached=148.4%
[monitor] ['46%', '100%', '50%', '46%']  memcached=142.1%
[monitor] ['46%', '100%', '50%', '42%']  memcached=137.6%
[MEMCACHED] cores updated to: ['0', '3']
[barnes] unpaused.
[blackscholes] paused.
[monitor] ['60%', '100%', '100%', '58%']  memcached=117.7%
[monitor] ['56%', '100%', '100%', '55%']  memcached=111.1%
[monitor] ['60%', '100%', '100%', '59%']  memcached=118.1%
[monitor] ['57%', '100%', '100%', '59%']  memcached=116.0%
[monitor] ['57%', '100%', '100%', '57%']  memcached=114.3%
[monitor] ['60%', '100%', '100%', '56%']  memcached=115.6%
[monitor] ['57%', '100%', '100%', '59%']  memcached=115.7%
[monitor] ['57%', '100%', '100%', '55%']  memcached=112.1%
[monitor] ['60%', '100%', '100%', '58%']  memcached=118.6%
[monitor] ['60%', '100%', '100%', '56%']  memcached=115.9%
[monitor] ['59%', '100%', '100%', '61%']  memcached=119.9%
[monitor] ['56%', '100%', '100%', '57%']  memcached=113.2%
[monitor] ['59%', '100%', '100%', '57%']  memcached=116.0%
[monitor] ['39%', '100%', '100%', '40%']  memcached=78.9%
[monitor] ['26%', '100%', '100%', '25%']  memcached=50.8%
[MEMCACHED] cores updated to: ['0']
[blackscholes] unpaused.
[blackscholes] cores updated to: [3]
[monitor] ['55%', '81%', '63%', '100%']  memcached=54.5%
[monitor] ['57%', '100%', '100%', '100%']  memcached=56.8%
[monitor] ['59%', '87%', '100%', '100%']  memcached=59.1%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['55%', '100%', '100%', '100%']  memcached=54.5%
[monitor] ['55%', '100%', '100%', '100%']  memcached=54.5%
[monitor] ['55%', '100%', '100%', '100%']  memcached=54.8%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.8%
[monitor] ['55%', '100%', '100%', '100%']  memcached=54.5%
[monitor] ['55%', '100%', '100%', '100%']  memcached=54.5%
[monitor] ['58%', '100%', '100%', '100%']  memcached=57.8%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.8%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.8%
[monitor] ['56%', '100%', '100%', '100%']  memcached=55.8%
[monitor] ['60%', '100%', '100%', '100%']  memcached=60.5%
[monitor] ['100%', '100%', '100%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '2']
[barnes] paused.
[monitor] ['81%', '76%', '78%', '100%']  memcached=235.2%
[monitor] ['72%', '72%', '74%', '100%']  memcached=217.9%
[monitor] ['70%', '70%', '71%', '100%']  memcached=210.7%
[monitor] ['72%', '72%', '74%', '100%']  memcached=218.0%
[monitor] ['70%', '71%', '72%', '100%']  memcached=213.2%
[monitor] ['72%', '70%', '72%', '100%']  memcached=214.3%
[monitor] ['70%', '72%', '71%', '100%']  memcached=212.5%
[monitor] ['72%', '72%', '72%', '100%']  memcached=215.4%
[monitor] ['70%', '69%', '72%', '100%']  memcached=211.0%
[monitor] ['70%', '70%', '72%', '100%']  memcached=212.5%
[monitor] ['74%', '77%', '74%', '100%']  memcached=225.6%
[monitor] ['72%', '72%', '75%', '100%']  memcached=219.3%
[monitor] ['71%', '72%', '71%', '100%']  memcached=214.6%
[monitor] ['71%', '70%', '72%', '100%']  memcached=213.2%
[monitor] ['71%', '69%', '70%', '100%']  memcached=210.0%
[monitor] ['64%', '66%', '67%', '100%']  memcached=196.6%
[monitor] ['62%', '65%', '63%', '100%']  memcached=190.4%
[monitor] ['64%', '66%', '62%', '100%']  memcached=191.7%
[monitor] ['62%', '64%', '64%', '100%']  memcached=190.5%
[monitor] ['63%', '63%', '63%', '100%']  memcached=190.2%
[monitor] ['63%', '67%', '64%', '100%']  memcached=194.4%
[monitor] ['63%', '64%', '62%', '100%']  memcached=189.0%
[monitor] ['63%', '63%', '63%', '100%']  memcached=190.2%
[monitor] ['62%', '63%', '64%', '100%']  memcached=189.6%
[monitor] ['67%', '68%', '68%', '100%']  memcached=202.5%
[monitor] ['63%', '64%', '62%', '100%']  memcached=189.0%
[monitor] ['62%', '65%', '63%', '100%']  memcached=190.9%
[monitor] ['63%', '63%', '64%', '100%']  memcached=190.5%
[monitor] ['62%', '64%', '63%', '100%']  memcached=190.0%
[monitor] ['66%', '65%', '66%', '100%']  memcached=196.7%
[monitor] ['65%', '66%', '64%', '100%']  memcached=195.3%
[monitor] ['63%', '65%', '66%', '100%']  memcached=194.3%
[monitor] ['73%', '76%', '74%', '100%']  memcached=223.0%
[monitor] ['72%', '74%', '74%', '100%']  memcached=220.5%
[monitor] ['74%', '78%', '76%', '100%']  memcached=227.8%
[monitor] ['81%', '81%', '83%', '97%']  memcached=245.0%
[blackscholes] ended.
[monitor] ['76%', '74%', '74%', '96%']  memcached=223.7%
[monitor] ['75%', '72%', '75%', '100%']  memcached=222.2%
[monitor] ['73%', '74%', '76%', '100%']  memcached=223.0%
[monitor] ['90%', '76%', '76%', '100%']  memcached=242.2%
[monitor] ['97%', '77%', '76%', '25%']  memcached=250.5%
[monitor] ['76%', '92%', '76%', '73%']  memcached=244.9%
[monitor] ['76%', '77%', '78%', '4%']  memcached=231.8%
[monitor] ['74%', '74%', '76%', '4%']  memcached=225.0%
[monitor] ['72%', '72%', '72%', '8%']  memcached=215.4%
[monitor] ['72%', '71%', '74%', '8%']  memcached=217.2%
[monitor] ['72%', '72%', '74%', '0%']  memcached=219.1%
[monitor] ['74%', '71%', '74%', '14%']  memcached=219.1%
[monitor] ['78%', '78%', '79%', '4%']  memcached=235.1%
[monitor] ['81%', '83%', '86%', '9%']  memcached=249.1%
[monitor] ['83%', '81%', '85%', '0%']  memcached=248.7%
[monitor] ['81%', '83%', '84%', '8%']  memcached=248.2%
[monitor] ['83%', '85%', '85%', '8%']  memcached=253.0%
[monitor] ['83%', '85%', '86%', '4%']  memcached=254.7%
[monitor] ['86%', '86%', '88%', '0%']  memcached=259.3%
[monitor] ['81%', '81%', '86%', '4%']  memcached=247.4%
[monitor] ['84%', '82%', '86%', '4%']  memcached=251.9%
[monitor] ['80%', '83%', '83%', '8%']  memcached=246.2%
[monitor] ['83%', '81%', '86%', '8%']  memcached=249.6%
[monitor] ['81%', '83%', '83%', '4%']  memcached=246.7%
[monitor] ['83%', '86%', '86%', '4%']  memcached=255.2%
[monitor] ['83%', '81%', '85%', '4%']  memcached=249.2%
[monitor] ['81%', '83%', '86%', '4%']  memcached=249.1%
[monitor] ['82%', '83%', '83%', '8%']  memcached=247.3%
[monitor] ['82%', '81%', '86%', '4%']  memcached=248.6%
[monitor] ['72%', '71%', '74%', '4%']  memcached=217.9%
[monitor] ['70%', '72%', '72%', '4%']  memcached=213.6%
[monitor] ['75%', '74%', '76%', '12%']  memcached=225.0%
[monitor] ['70%', '69%', '72%', '0%']  memcached=211.7%
[monitor] ['71%', '68%', '72%', '4%']  memcached=212.3%
[monitor] ['71%', '71%', '69%', '8%']  memcached=211.3%
[monitor] ['71%', '69%', '76%', '4%']  memcached=215.6%
[monitor] ['71%', '68%', '72%', '4%']  memcached=212.0%
[monitor] ['69%', '73%', '74%', '4%']  memcached=216.1%
[monitor] ['71%', '69%', '72%', '4%']  memcached=211.8%
[monitor] ['69%', '68%', '72%', '0%']  memcached=210.2%
[monitor] ['70%', '70%', '72%', '8%']  memcached=212.3%
[monitor] ['69%', '69%', '72%', '8%']  memcached=211.0%
[monitor] ['71%', '71%', '74%', '4%']  memcached=216.8%
[monitor] ['70%', '70%', '72%', '7%']  memcached=212.5%
[monitor] ['72%', '69%', '72%', '4%']  memcached=214.2%
[monitor] ['61%', '58%', '64%', '4%']  memcached=183.0%
[monitor] ['46%', '44%', '46%', '4%']  memcached=136.5%
[MEMCACHED] cores updated to: ['0', '2']
[barnes] unpaused.
[barnes] cores updated to: [1, 3]
[monitor] ['60%', '100%', '61%', '100%']  memcached=121.8%
[monitor] ['61%', '100%', '60%', '100%']  memcached=121.8%
[monitor] ['61%', '100%', '60%', '100%']  memcached=120.9%
[monitor] ['59%', '100%', '61%', '100%']  memcached=120.5%
[monitor] ['61%', '100%', '57%', '100%']  memcached=118.5%
[monitor] ['60%', '100%', '61%', '100%']  memcached=121.8%
[monitor] ['59%', '100%', '60%', '100%']  memcached=118.6%
[monitor] ['61%', '100%', '61%', '100%']  memcached=122.7%
[monitor] ['60%', '100%', '60%', '100%']  memcached=120.0%
[monitor] ['60%', '100%', '59%', '100%']  memcached=119.1%
[monitor] ['60%', '100%', '61%', '100%']  memcached=120.9%
[monitor] ['59%', '100%', '60%', '100%']  memcached=118.6%
[monitor] ['60%', '100%', '58%', '100%']  memcached=118.6%
[monitor] ['60%', '100%', '60%', '100%']  memcached=120.9%
[monitor] ['61%', '100%', '59%', '100%']  memcached=119.9%
[monitor] ['28%', '100%', '27%', '100%']  memcached=55.4%
[MEMCACHED] cores updated to: ['0']
[monitor] ['33%', '100%', '0%', '100%']  memcached=33.3%
[monitor] ['39%', '100%', '7%', '100%']  memcached=38.9%
[monitor] ['36%', '100%', '3%', '100%']  memcached=36.1%
[monitor] ['35%', '100%', '0%', '100%']  memcached=35.3%
[monitor] ['37%', '100%', '7%', '100%']  memcached=37.1%
[monitor] ['34%', '100%', '0%', '100%']  memcached=34.3%
[monitor] ['33%', '100%', '0%', '100%']  memcached=33.3%
[monitor] ['36%', '100%', '3%', '100%']  memcached=36.1%
[monitor] ['31%', '100%', '0%', '100%']  memcached=31.2%
[monitor] ['34%', '100%', '3%', '100%']  memcached=34.3%
[monitor] ['34%', '100%', '3%', '100%']  memcached=34.3%
[monitor] ['33%', '100%', '3%', '100%']  memcached=33.3%
[monitor] ['39%', '100%', '0%', '100%']  memcached=38.9%
[monitor] ['34%', '100%', '7%', '100%']  memcached=34.3%
[monitor] ['37%', '100%', '0%', '100%']  memcached=37.1%
[monitor] ['53%', '100%', '4%', '100%']  memcached=52.9%
[monitor] ['100%', '100%', '19%', '100%']  memcached=100.0%
[MEMCACHED] cores updated to: ['0', '1', '3']
[barnes] paused.
[monitor] ['64%', '67%', '12%', '66%']  memcached=196.6%
[monitor] ['67%', '68%', '4%', '66%']  memcached=200.0%
[monitor] ['66%', '68%', '4%', '66%']  memcached=200.0%
[monitor] ['68%', '71%', '4%', '68%']  memcached=205.7%
[monitor] ['67%', '70%', '4%', '67%']  memcached=203.3%
[monitor] ['65%', '65%', '4%', '65%']  memcached=195.0%
[monitor] ['64%', '68%', '8%', '65%']  memcached=197.4%
[monitor] ['67%', '71%', '4%', '65%']  memcached=202.4%
[monitor] ['64%', '68%', '4%', '66%']  memcached=197.5%
[monitor] ['65%', '68%', '4%', '66%']  memcached=199.1%
[monitor] ['65%', '69%', '8%', '63%']  memcached=197.5%
[monitor] ['63%', '68%', '0%', '66%']  memcached=197.3%
[monitor] ['65%', '70%', '8%', '65%']  memcached=200.0%
[monitor] ['65%', '68%', '4%', '65%']  memcached=198.3%
[monitor] ['66%', '68%', '4%', '66%']  memcached=200.0%
[monitor] ['64%', '66%', '8%', '66%']  memcached=195.8%
[monitor] ['64%', '67%', '0%', '67%']  memcached=197.4%
[monitor] ['65%', '68%', '4%', '65%']  memcached=198.3%
[monitor] ['64%', '68%', '16%', '65%']  memcached=197.4%
[monitor] ['64%', '69%', '4%', '65%']  memcached=198.2%
[monitor] ['65%', '68%', '4%', '66%']  memcached=199.1%
[monitor] ['62%', '69%', '4%', '64%']  memcached=195.8%
[monitor] ['63%', '68%', '8%', '64%']  memcached=195.6%
[monitor] ['68%', '69%', '8%', '67%']  memcached=203.2%
[monitor] ['66%', '68%', '0%', '65%']  memcached=198.4%
[monitor] ['63%', '69%', '4%', '64%']  memcached=196.5%
[monitor] ['66%', '68%', '8%', '65%']  memcached=198.4%
[monitor] ['65%', '70%', '8%', '65%']  memcached=200.0%
[monitor] ['65%', '67%', '4%', '67%']  memcached=198.3%
[monitor] ['62%', '68%', '8%', '62%']  memcached=192.3%
[monitor] ['65%', '68%', '8%', '66%']  memcached=199.1%
[monitor] ['68%', '69%', '0%', '68%']  memcached=205.9%
[monitor] ['73%', '79%', '12%', '73%']  memcached=224.9%
[monitor] ['74%', '74%', '8%', '72%']  memcached=220.5%
[monitor] ['72%', '76%', '9%', '72%']  memcached=219.9%
[monitor] ['73%', '76%', '4%', '72%']  memcached=221.8%
[monitor] ['74%', '77%', '5%', '74%']  memcached=225.6%
[monitor] ['76%', '78%', '5%', '74%']  memcached=229.1%
[monitor] ['75%', '76%', '12%', '74%']  memcached=225.7%
[monitor] ['71%', '76%', '4%', '71%']  memcached=217.8%
[monitor] ['74%', '75%', '12%', '72%']  memcached=221.2%
[monitor] ['72%', '76%', '0%', '74%']  memcached=221.8%
[monitor] ['74%', '76%', '12%', '72%']  memcached=221.8%
[monitor] ['74%', '76%', '9%', '72%']  memcached=221.9%
[monitor] ['74%', '77%', '0%', '74%']  memcached=225.6%
[monitor] ['76%', '79%', '5%', '74%']  memcached=229.0%
[monitor] ['76%', '79%', '5%', '74%']  memcached=229.6%
[monitor] ['72%', '74%', '5%', '72%']  memcached=217.3%
[monitor] ['59%', '66%', '0%', '62%']  memcached=187.8%
[monitor] ['53%', '59%', '4%', '55%']  memcached=166.2%
[monitor] ['50%', '60%', '14%', '57%']  memcached=167.0%
[monitor] ['56%', '60%', '8%', '58%']  memcached=174.7%
[monitor] ['55%', '58%', '4%', '56%']  memcached=169.5%
[monitor] ['53%', '61%', '7%', '59%']  memcached=172.1%
