Controller pinned to core 3.
Scheduler started.
pulled barnes
pulled radix
pulled blackscholes
pulled canneal
pulled freqmine
pulled streamcluster
pulled vips
[MEMCACHED] cores updated to: ['0', '1', '2']
[radix] started on cores: [3] with 1 threads.
[monitor] ['0%', '0%', '0%', '100%']  memcached=0.0%
[monitor] ['87%', '100%', '100%', '100%']  memcached=287.1%
[monitor] ['79%', '94%', '100%', '97%']  memcached=269.7%
[monitor] ['76%', '87%', '100%', '87%']  memcached=250.7%
[monitor] ['74%', '81%', '100%', '84%']  memcached=239.2%
[monitor] ['77%', '78%', '100%', '82%']  memcached=237.1%
[monitor] ['73%', '74%', '100%', '82%']  memcached=228.9%
[monitor] ['76%', '82%', '100%', '85%']  memcached=243.0%
[monitor] ['72%', '74%', '100%', '79%']  memcached=225.2%
[monitor] ['71%', '76%', '100%', '76%']  memcached=223.7%
[monitor] ['74%', '74%', '100%', '83%']  memcached=229.9%
[monitor] ['71%', '76%', '100%', '79%']  memcached=226.6%
[monitor] ['77%', '81%', '100%', '85%']  memcached=243.1%
[monitor] ['77%', '80%', '100%', '82%']  memcached=239.0%
[monitor] ['74%', '76%', '100%', '83%']  memcached=232.9%
[monitor] ['75%', '76%', '100%', '82%']  memcached=233.3%
[monitor] ['74%', '79%', '100%', '80%']  memcached=233.7%
[monitor] ['76%', '79%', '100%', '82%']  memcached=237.0%
[monitor] ['74%', '79%', '100%', '82%']  memcached=236.1%
[monitor] ['75%', '79%', '100%', '82%']  memcached=235.6%
[monitor] ['71%', '76%', '100%', '77%']  memcached=224.2%
[monitor] ['71%', '74%', '100%', '79%']  memcached=223.7%
[monitor] ['74%', '76%', '100%', '81%']  memcached=230.6%
[monitor] ['71%', '79%', '100%', '81%']  memcached=231.5%
[monitor] ['74%', '77%', '100%', '79%']  memcached=230.8%
[monitor] ['71%', '77%', '100%', '80%']  memcached=227.7%
[monitor] ['72%', '79%', '100%', '84%']  memcached=235.2%
[monitor] ['76%', '79%', '100%', '82%']  memcached=236.9%
[monitor] ['74%', '80%', '100%', '83%']  memcached=237.6%
[monitor] ['74%', '78%', '100%', '82%']  memcached=233.5%
[monitor] ['74%', '79%', '100%', '80%']  memcached=233.7%
[monitor] ['71%', '75%', '100%', '79%']  memcached=225.8%
[monitor] ['75%', '80%', '100%', '82%']  memcached=236.8%
[monitor] ['72%', '79%', '100%', '82%']  memcached=233.1%
[monitor] ['78%', '79%', '100%', '82%']  memcached=239.0%
[monitor] ['71%', '77%', '100%', '82%']  memcached=230.1%
[monitor] ['71%', '76%', '100%', '76%']  memcached=224.4%
[monitor] ['69%', '71%', '100%', '77%']  memcached=218.0%
[monitor] ['71%', '74%', '100%', '77%']  memcached=222.0%
[monitor] ['71%', '76%', '100%', '76%']  memcached=223.5%
[monitor] ['69%', '72%', '100%', '76%']  memcached=216.6%
[monitor] ['68%', '71%', '100%', '73%']  memcached=211.8%
[monitor] ['69%', '75%', '100%', '76%']  memcached=220.9%
[monitor] ['71%', '73%', '100%', '79%']  memcached=222.7%
[monitor] ['71%', '76%', '100%', '77%']  memcached=225.0%
[monitor] ['68%', '74%', '100%', '76%']  memcached=217.7%
[monitor] ['69%', '69%', '100%', '74%']  memcached=211.7%
[monitor] ['69%', '75%', '100%', '76%']  memcached=220.0%
[monitor] ['66%', '71%', '100%', '73%']  memcached=209.8%
[monitor] ['66%', '71%', '100%', '74%']  memcached=210.9%
[monitor] ['71%', '74%', '100%', '77%']  memcached=222.0%
[monitor] ['70%', '74%', '100%', '76%']  memcached=219.0%
[monitor] ['69%', '75%', '100%', '78%']  memcached=222.1%
[monitor] ['67%', '71%', '100%', '75%']  memcached=213.1%
[monitor] ['71%', '72%', '100%', '76%']  memcached=219.8%
[monitor] ['69%', '71%', '100%', '76%']  memcached=216.5%
[monitor] ['66%', '74%', '100%', '76%']  memcached=214.8%
[monitor] ['68%', '71%', '100%', '76%']  memcached=214.7%
[monitor] ['68%', '74%', '100%', '75%']  memcached=216.2%
[monitor] ['72%', '76%', '100%', '79%']  memcached=226.4%
[monitor] ['69%', '75%', '100%', '77%']  memcached=221.6%
[monitor] ['71%', '74%', '100%', '76%']  memcached=220.6%
[monitor] ['69%', '74%', '100%', '78%']  memcached=219.9%
[monitor] ['68%', '73%', '100%', '77%']  memcached=217.5%
[monitor] ['74%', '76%', '100%', '76%']  memcached=226.5%
[monitor] ['68%', '74%', '100%', '79%']  memcached=220.6%
[monitor] ['74%', '77%', '100%', '79%']  memcached=230.1%
[monitor] ['68%', '71%', '100%', '74%']  memcached=213.4%
[monitor] ['68%', '73%', '100%', '74%']  memcached=214.7%
[monitor] ['68%', '71%', '100%', '74%']  memcached=213.4%
[monitor] ['71%', '76%', '100%', '77%']  memcached=224.3%
[monitor] ['67%', '72%', '100%', '76%']  memcached=214.3%
[monitor] ['70%', '74%', '100%', '79%']  memcached=222.8%
[monitor] ['69%', '75%', '100%', '77%']  memcached=220.7%
[monitor] ['71%', '75%', '100%', '79%']  memcached=225.2%
[monitor] ['68%', '71%', '100%', '76%']  memcached=214.7%
[monitor] ['71%', '76%', '100%', '76%']  memcached=223.7%
[monitor] ['69%', '74%', '100%', '79%']  memcached=222.4%
[monitor] ['72%', '74%', '100%', '76%']  memcached=222.2%
[monitor] ['74%', '79%', '100%', '79%']  memcached=231.9%
[monitor] ['67%', '74%', '100%', '76%']  memcached=216.7%
[monitor] ['69%', '71%', '100%', '74%']  memcached=213.4%
[monitor] ['70%', '76%', '100%', '78%']  memcached=223.2%
[monitor] ['69%', '74%', '100%', '77%']  memcached=219.2%
[monitor] ['71%', '74%', '100%', '78%']  memcached=223.8%
[monitor] ['46%', '46%', '100%', '49%']  memcached=140.3%
[monitor] ['44%', '43%', '100%', '43%']  memcached=130.2%
[MEMCACHED] cores updated to: ['0', '3']
[barnes] unpaused.
[barnes] cores updated to: [1, 2]
[blackscholes] paused.
[monitor] ['56%', '100%', '100%', '53%']  memcached=108.3%
[monitor] ['54%', '100%', '100%', '54%']  memcached=108.6%
[monitor] ['54%', '100%', '100%', '53%']  memcached=106.8%
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.9%
[monitor] ['53%', '100%', '100%', '54%']  memcached=107.0%
[monitor] ['51%', '100%', '100%', '56%']  memcached=107.0%
[monitor] ['54%', '100%', '100%', '53%']  memcached=106.8%
[monitor] ['53%', '100%', '100%', '56%']  memcached=108.5%
[monitor] ['51%', '100%', '100%', '53%']  memcached=104.2%
[monitor] ['54%', '100%', '100%', '56%']  memcached=109.8%
[monitor] ['56%', '100%', '100%', '53%']  memcached=108.5%
[monitor] ['51%', '100%', '100%', '53%']  memcached=104.1%
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.8%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['49%', '100%', '100%', '51%']  memcached=99.9%
[monitor] ['49%', '100%', '100%', '49%']  memcached=97.1%
[monitor] ['49%', '100%', '100%', '49%']  memcached=97.1%
[monitor] ['53%', '100%', '100%', '51%']  memcached=104.2%
[monitor] ['50%', '100%', '100%', '54%']  memcached=104.3%
[monitor] ['53%', '100%', '100%', '54%']  memcached=106.8%
[monitor] ['47%', '100%', '100%', '49%']  memcached=95.6%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['51%', '100%', '100%', '50%']  memcached=101.4%
[monitor] ['50%', '100%', '100%', '54%']  memcached=104.1%
[monitor] ['49%', '100%', '100%', '50%']  memcached=98.6%
[monitor] ['54%', '100%', '100%', '54%']  memcached=108.1%
[monitor] ['49%', '100%', '100%', '51%']  memcached=99.9%
[monitor] ['49%', '100%', '100%', '53%']  memcached=101.3%
[monitor] ['50%', '100%', '100%', '53%']  memcached=102.6%
[monitor] ['50%', '100%', '100%', '50%']  memcached=100.0%
[monitor] ['50%', '100%', '100%', '50%']  memcached=100.0%
[monitor] ['47%', '100%', '100%', '53%']  memcached=99.8%
[monitor] ['50%', '100%', '100%', '51%']  memcached=101.4%
[monitor] ['50%', '100%', '100%', '53%']  memcached=102.6%
[monitor] ['47%', '100%', '100%', '50%']  memcached=97.1%
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.7%
[monitor] ['49%', '100%', '100%', '50%']  memcached=98.6%
[monitor] ['47%', '100%', '100%', '53%']  memcached=99.8%
[monitor] ['53%', '100%', '100%', '50%']  memcached=102.8%
[monitor] ['49%', '100%', '100%', '51%']  memcached=99.9%
[monitor] ['51%', '100%', '100%', '51%']  memcached=102.8%
[monitor] ['53%', '100%', '100%', '51%']  memcached=104.1%
[monitor] ['47%', '100%', '100%', '53%']  memcached=99.7%
[monitor] ['50%', '100%', '100%', '50%']  memcached=100.0%
[monitor] ['49%', '100%', '100%', '55%']  memcached=103.8%
[monitor] ['47%', '100%', '100%', '51%']  memcached=98.4%
[monitor] ['47%', '100%', '100%', '50%']  memcached=97.1%
[monitor] ['36%', '100%', '100%', '40%']  memcached=76.4%
[monitor] ['16%', '57%', '100%', '16%']  memcached=32.3%
[MEMCACHED] cores updated to: ['0']
[blackscholes] unpaused.
[blackscholes] cores updated to: [3]
[monitor] ['14%', '100%', '7%', '100%']  memcached=14.3%
[monitor] ['33%', '29%', '29%', '100%']  memcached=33.3%
[barnes] ended.
[blackscholes] cores updated to: [1, 2, 3]
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['21%', '100%', '100%', '100%']  memcached=20.7%
[monitor] ['22%', '100%', '100%', '100%']  memcached=21.9%
[monitor] ['14%', '100%', '100%', '100%']  memcached=14.3%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['23%', '100%', '100%', '100%']  memcached=23.3%
[monitor] ['17%', '100%', '100%', '100%']  memcached=17.2%
[monitor] ['29%', '100%', '100%', '100%']  memcached=29.0%
[monitor] ['19%', '100%', '100%', '100%']  memcached=19.4%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['17%', '100%', '100%', '100%']  memcached=17.2%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['17%', '100%', '100%', '100%']  memcached=17.2%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['14%', '100%', '100%', '100%']  memcached=14.3%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['27%', '100%', '100%', '100%']  memcached=27.3%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['27%', '100%', '100%', '100%']  memcached=27.3%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['23%', '100%', '100%', '100%']  memcached=23.3%
[monitor] ['25%', '100%', '100%', '100%']  memcached=25.0%
[monitor] ['22%', '100%', '100%', '100%']  memcached=21.9%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['27%', '100%', '100%', '100%']  memcached=27.3%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['17%', '100%', '100%', '100%']  memcached=17.2%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['26%', '100%', '100%', '100%']  memcached=25.8%
[monitor] ['14%', '100%', '100%', '100%']  memcached=14.3%
[monitor] ['26%', '100%', '100%', '100%']  memcached=26.5%
[monitor] ['31%', '100%', '100%', '100%']  memcached=31.2%
[monitor] ['19%', '100%', '100%', '100%']  memcached=19.4%
[monitor] ['23%', '100%', '100%', '100%']  memcached=22.6%
[monitor] ['22%', '100%', '100%', '100%']  memcached=21.9%
[monitor] ['20%', '100%', '100%', '100%']  memcached=20.0%
[monitor] ['26%', '100%', '100%', '100%']  memcached=26.5%
[monitor] ['72%', '100%', '100%', '100%']  memcached=71.9%
[monitor] ['97%', '100%', '100%', '100%']  memcached=96.8%
[MEMCACHED] cores updated to: ['0', '1', '3']
[blackscholes] cores updated to: [2]
[monitor] ['56%', '61%', '100%', '61%']  memcached=177.2%
[monitor] ['59%', '61%', '100%', '65%']  memcached=184.9%
[monitor] ['60%', '60%', '100%', '64%']  memcached=183.9%
[monitor] ['56%', '62%', '100%', '62%']  memcached=179.9%
[monitor] ['59%', '59%', '100%', '65%']  memcached=183.8%
[monitor] ['59%', '62%', '100%', '66%']  memcached=187.0%
[monitor] ['59%', '63%', '100%', '65%']  memcached=187.5%
[monitor] ['62%', '63%', '100%', '66%']  memcached=190.8%
[monitor] ['57%', '61%', '100%', '66%']  memcached=184.0%
[monitor] ['58%', '61%', '100%', '64%']  memcached=182.8%
[monitor] ['60%', '63%', '100%', '67%']  memcached=189.5%
[monitor] ['62%', '59%', '100%', '63%']  memcached=183.2%
[monitor] ['57%', '61%', '100%', '64%']  memcached=182.4%
[monitor] ['59%', '64%', '100%', '66%']  memcached=189.1%
[monitor] ['58%', '59%', '100%', '64%']  memcached=181.0%
[monitor] ['58%', '61%', '100%', '65%']  memcached=184.3%
[monitor] ['59%', '61%', '100%', '66%']  memcached=185.7%
[monitor] ['56%', '61%', '100%', '65%']  memcached=181.5%
[monitor] ['60%', '59%', '100%', '66%']  memcached=184.6%
[monitor] ['57%', '64%', '100%', '63%']  memcached=183.9%
[monitor] ['58%', '62%', '100%', '63%']  memcached=183.4%
[monitor] ['60%', '62%', '100%', '63%']  memcached=184.6%
[monitor] ['61%', '62%', '100%', '67%']  memcached=189.5%
[monitor] ['59%', '60%', '100%', '64%']  memcached=183.3%
[monitor] ['57%', '61%', '100%', '63%']  memcached=181.1%
[monitor] ['61%', '62%', '100%', '68%']  memcached=191.2%
[monitor] ['59%', '62%', '100%', '65%']  memcached=185.9%
[monitor] ['58%', '59%', '100%', '62%']  memcached=179.5%
[monitor] ['59%', '62%', '100%', '65%']  memcached=186.5%
[monitor] ['58%', '62%', '100%', '61%']  memcached=181.6%
[monitor] ['58%', '58%', '100%', '64%']  memcached=179.8%
[monitor] ['58%', '60%', '100%', '63%']  memcached=181.2%
[monitor] ['58%', '58%', '100%', '62%']  memcached=178.4%
[monitor] ['58%', '63%', '100%', '64%']  memcached=184.3%
[monitor] ['60%', '61%', '100%', '64%']  memcached=185.0%
[monitor] ['56%', '60%', '100%', '62%']  memcached=177.7%
[monitor] ['59%', '60%', '100%', '63%']  memcached=182.3%
[monitor] ['56%', '61%', '100%', '60%']  memcached=176.1%
[monitor] ['60%', '63%', '100%', '64%']  memcached=186.7%
[monitor] ['59%', '62%', '100%', '62%']  memcached=182.4%
[monitor] ['59%', '60%', '100%', '62%']  memcached=181.2%
[monitor] ['60%', '61%', '100%', '65%']  memcached=186.0%
[monitor] ['59%', '62%', '100%', '63%']  memcached=184.1%
[monitor] ['57%', '61%', '100%', '64%']  memcached=182.1%
[monitor] ['60%', '61%', '100%', '64%']  memcached=185.0%
[monitor] ['59%', '59%', '100%', '66%']  memcached=184.5%
[monitor] ['59%', '60%', '100%', '64%']  memcached=182.7%
[monitor] ['54%', '57%', '100%', '62%']  memcached=173.6%
[monitor] ['16%', '17%', '100%', '13%']  memcached=46.1%
[MEMCACHED] cores updated to: ['0', '3']
[blackscholes] cores updated to: [1, 2]
[monitor] ['23%', '100%', '100%', '20%']  memcached=42.6%
[MEMCACHED] cores updated to: ['0']
[blackscholes] cores updated to: [1, 2, 3]
[monitor] ['27%', '100%', '100%', '7%']  memcached=26.7%
[monitor] ['31%', '100%', '100%', '0%']  memcached=31.2%
[monitor] ['27%', '80%', '100%', '7%']  memcached=26.7%
[monitor] ['23%', '0%', '41%', '62%']  memcached=23.3%
[monitor] ['29%', '7%', '0%', '100%']  memcached=29.0%
[monitor] ['24%', '100%', '0%', '0%']  memcached=24.1%
[monitor] ['31%', '100%', '7%', '3%']  memcached=31.2%
[monitor] ['26%', '100%', '7%', '0%']  memcached=25.8%
[monitor] ['29%', '100%', '4%', '4%']  memcached=29.0%
[monitor] ['26%', '100%', '7%', '7%']  memcached=25.8%
[monitor] ['23%', '100%', '3%', '3%']  memcached=23.3%
[monitor] ['21%', '100%', '0%', '0%']  memcached=21.4%
[monitor] ['31%', '100%', '3%', '0%']  memcached=31.2%
[monitor] ['23%', '100%', '0%', '0%']  memcached=23.3%
[monitor] ['29%', '100%', '3%', '3%']  memcached=29.0%
[monitor] ['42%', '81%', '32%', '41%']  memcached=41.9%
[blackscholes] ended.
[canneal] started on cores: [1, 2, 3] with 3 threads.
[monitor] ['28%', '47%', '40%', '39%']  memcached=27.6%
[monitor] ['27%', '57%', '39%', '32%']  memcached=26.7%
[monitor] ['32%', '3%', '100%', '3%']  memcached=32.3%
[monitor] ['32%', '3%', '100%', '3%']  memcached=32.3%
[monitor] ['28%', '0%', '100%', '0%']  memcached=27.6%
[monitor] ['31%', '7%', '100%', '0%']  memcached=31.2%
[monitor] ['32%', '0%', '100%', '3%']  memcached=32.3%
[monitor] ['30%', '3%', '100%', '0%']  memcached=30.0%
[monitor] ['27%', '0%', '100%', '3%']  memcached=26.7%
[monitor] ['30%', '0%', '100%', '0%']  memcached=30.0%
[monitor] ['28%', '3%', '100%', '0%']  memcached=27.6%
[monitor] ['34%', '0%', '100%', '7%']  memcached=34.4%
[monitor] ['24%', '3%', '100%', '0%']  memcached=24.1%
[monitor] ['29%', '0%', '100%', '3%']  memcached=29.0%
[monitor] ['30%', '6%', '100%', '0%']  memcached=30.0%
[monitor] ['27%', '0%', '100%', '0%']  memcached=26.7%
[monitor] ['27%', '0%', '100%', '0%']  memcached=26.7%
[monitor] ['29%', '3%', '100%', '3%']  memcached=29.0%
[monitor] ['31%', '6%', '100%', '0%']  memcached=31.2%
[monitor] ['34%', '24%', '100%', '33%']  memcached=34.4%
[monitor] ['32%', '10%', '100%', '43%']  memcached=32.3%
[monitor] ['28%', '3%', '100%', '3%']  memcached=27.6%
[monitor] ['28%', '0%', '100%', '3%']  memcached=27.6%
[monitor] ['32%', '3%', '100%', '0%']  memcached=32.3%
[monitor] ['29%', '3%', '100%', '6%']  memcached=29.0%
[monitor] ['31%', '0%', '100%', '0%']  memcached=31.0%
[monitor] ['81%', '4%', '100%', '4%']  memcached=80.6%
[MEMCACHED] cores updated to: ['0', '1']
[canneal] cores updated to: [2, 3]
[monitor] ['54%', '58%', '100%', '11%']  memcached=112.2%
[monitor] ['54%', '54%', '100%', '4%']  memcached=108.6%
[monitor] ['53%', '54%', '100%', '7%']  memcached=107.2%
[monitor] ['57%', '54%', '100%', '7%']  memcached=111.0%
[monitor] ['54%', '57%', '100%', '11%']  memcached=111.4%
[monitor] ['56%', '53%', '100%', '4%']  memcached=108.8%
[monitor] ['50%', '57%', '100%', '11%']  memcached=107.1%
[monitor] ['57%', '54%', '100%', '7%']  memcached=111.0%
[monitor] ['57%', '58%', '100%', '8%']  memcached=115.5%
[monitor] ['51%', '53%', '100%', '7%']  memcached=104.4%
[monitor] ['56%', '57%', '38%', '79%']  memcached=113.0%
[monitor] ['56%', '53%', '72%', '100%']  memcached=108.5%
[monitor] ['55%', '58%', '7%', '100%']  memcached=112.9%
[monitor] ['57%', '55%', '12%', '100%']  memcached=111.7%
[monitor] ['57%', '56%', '100%', '11%']  memcached=112.3%
[monitor] ['53%', '54%', '100%', '7%']  memcached=107.2%
[monitor] ['51%', '56%', '100%', '11%']  memcached=107.0%
[monitor] ['54%', '56%', '100%', '14%']  memcached=109.8%
[monitor] ['52%', '56%', '100%', '4%']  memcached=107.1%
[monitor] ['51%', '54%', '100%', '7%']  memcached=105.7%
[monitor] ['56%', '54%', '100%', '11%']  memcached=109.8%
[monitor] ['52%', '56%', '100%', '4%']  memcached=107.1%
[monitor] ['56%', '57%', '100%', '4%']  memcached=113.0%
[monitor] ['50%', '53%', '100%', '14%']  memcached=102.9%
[monitor] ['57%', '54%', '100%', '11%']  memcached=111.0%
[monitor] ['56%', '52%', '100%', '4%']  memcached=107.1%
[monitor] ['58%', '57%', '100%', '11%']  memcached=115.0%
[monitor] ['54%', '58%', '100%', '7%']  memcached=112.2%
[monitor] ['58%', '54%', '100%', '4%']  memcached=112.6%
[monitor] ['54%', '58%', '100%', '4%']  memcached=112.6%
[monitor] ['56%', '57%', '100%', '11%']  memcached=112.3%
[monitor] ['54%', '54%', '100%', '7%']  memcached=108.6%
[monitor] ['52%', '55%', '100%', '7%']  memcached=106.1%
[monitor] ['58%', '54%', '100%', '4%']  memcached=112.6%
[monitor] ['56%', '57%', '100%', '4%']  memcached=112.7%
[monitor] ['53%', '51%', '100%', '4%']  memcached=104.2%
[monitor] ['53%', '54%', '100%', '4%']  memcached=107.1%
[monitor] ['56%', '53%', '100%', '7%']  memcached=108.5%
[monitor] ['56%', '53%', '100%', '7%']  memcached=108.5%
[monitor] ['56%', '58%', '100%', '11%']  memcached=113.5%
[monitor] ['54%', '59%', '100%', '7%']  memcached=113.7%
[monitor] ['57%', '53%', '100%', '11%']  memcached=109.7%
[monitor] ['54%', '56%', '100%', '4%']  memcached=109.8%
[monitor] ['56%', '56%', '100%', '4%']  memcached=111.1%
[monitor] ['51%', '53%', '100%', '11%']  memcached=104.4%
[monitor] ['56%', '56%', '100%', '7%']  memcached=111.1%
[monitor] ['57%', '53%', '100%', '11%']  memcached=109.7%
[monitor] ['54%', '50%', '100%', '7%']  memcached=104.3%
[monitor] ['50%', '47%', '100%', '7%']  memcached=97.1%
[monitor] ['30%', '31%', '100%', '0%']  memcached=61.6%
[MEMCACHED] cores updated to: ['0']
[canneal] cores updated to: [1, 2, 3]
[monitor] ['49%', '3%', '100%', '3%']  memcached=48.6%
[monitor] ['48%', '0%', '100%', '0%']  memcached=48.5%
[monitor] ['49%', '3%', '100%', '7%']  memcached=48.6%
[monitor] ['45%', '7%', '100%', '4%']  memcached=45.2%
